,name,surname,salary
1119,Xico,Red,4500
1120,Roger,Cave,3750
1121,Roger,Red,5750
1122,Mike,Goodman,4250
1123,Roger,Cave,6750
1124,John,Cave,5750
1125,Xico,Red,6750
1126,Henry,Cave,5250
1127,Xico,Red,3750
1128,John,Cave,4500
1129,Henry,Cave,3750
1130,John,Cave,3000
1131,John,Cave,3000
1132,Mike,Feynman,3000
1133,Henry,Red,4500
1134,Xico,Goodman,6750
1135,John,Cave,3000
1136,Mike,Feynman,4500
1137,Xico,Feynman,4500
1138,Mike,Goodman,3750
1139,Mike,Cave,5750
1140,John,Goodman,3750
1141,Mike,Cave,4500
1142,Mike,Feynman,3000
1143,John,Red,5750
1144,Henry,White,3750
1145,Roger,Cave,3000
1146,Roger,White,3750
1147,Roger,White,3750
1148,Henry,Cave,5750
1149,Roger,Cave,5250
1150,Xico,White,3750
1151,Henry,Feynman,6750
1152,Roger,White,6750
1153,Roger,White,5250
1154,Henry,Cave,3000
1155,Roger,Feynman,6750
1156,Roger,Feynman,3000
1157,John,Red,4500
1158,Mike,Goodman,5750
1159,Henry,White,5750
1160,Mike,Cave,6750
1161,Henry,Cave,3000
1162,Xico,Red,3750
1163,Mike,Feynman,6750
1164,Roger,Feynman,5750
1165,Xico,White,4500
1166,John,Cave,4500
1167,John,White,4500
1168,Roger,Cave,3000
1169,Henry,Red,4500
1170,Henry,Feynman,3000
1171,Mike,Cave,4250
1172,Henry,Feynman,4250
1173,Henry,Goodman,4500
1174,John,White,5750
1175,Xico,Red,5750
1176,Mike,Red,4250
1177,Mike,Goodman,4500
1178,Roger,Cave,3000
1179,Roger,Feynman,5250
1180,John,Feynman,6750
1181,Mike,Red,6750
1182,Xico,Cave,5750
1183,Mike,White,4250
1184,Mike,Red,5250
1185,Mike,White,3000
1186,Mike,White,3000
1187,Xico,White,4250
1188,Xico,White,4500
1189,John,Red,4500
1190,John,White,4500
1191,Mike,White,5250
1192,Xico,White,3750
1193,Henry,Cave,3000
1194,Mike,Goodman,3000
1195,Mike,Cave,4500
1196,Mike,Feynman,5750
1197,Xico,Feynman,3000
1198,Henry,White,4500
1199,Henry,White,6750
1200,Mike,White,5750
1201,Xico,Red,3000
1202,Mike,Feynman,4500
1203,John,Red,3000
1204,Roger,Red,3750
1205,Roger,Cave,5750
1206,Henry,White,3000
1207,Henry,Feynman,4500
1208,John,Cave,5750
1209,Henry,Feynman,4500
1210,Mike,Red,4500
1211,Xico,White,3000
1212,Xico,Feynman,4250
1213,Xico,Red,6750
1214,Roger,Cave,3750
1215,Henry,Feynman,4250
1216,Mike,White,4250
1217,John,Feynman,5250
1218,Roger,White,5750
1219,Henry,White,6750
1220,Xico,Feynman,4250
1221,John,Feynman,6750
1222,Roger,Goodman,3750
1223,John,Red,4250
1224,Henry,Feynman,4250
1225,John,White,5750
1226,John,Red,3750
1227,Mike,Red,4500
1228,John,White,4500
1229,Roger,Cave,3750
1230,Xico,Goodman,5750
1231,Xico,Goodman,5750
1232,Roger,Red,5750
1233,John,White,5250
1234,John,Red,4500
1235,Xico,Cave,3000
1236,Henry,Cave,4500
1237,Roger,Goodman,3750
1238,Roger,Cave,4500
1239,Roger,Cave,5750
1240,Mike,Cave,6750
1241,Mike,Feynman,4500
1242,Mike,Feynman,5750
1243,Henry,Cave,3000
1244,Xico,Red,3750
1245,Henry,Cave,4500
1246,Xico,Cave,3750
1247,Mike,White,3000
1248,Mike,Red,3000
1249,Mike,Cave,5250
1250,Henry,Cave,4500
1251,Mike,Feynman,6750
1252,Henry,White,4250
1253,Mike,Goodman,3000
1254,Henry,White,4500
1255,Henry,Red,6750
1256,Henry,Goodman,4250
1257,Henry,Goodman,3750
1258,Roger,Goodman,4500
1259,John,White,3000
1260,John,White,5750
1261,John,Feynman,4500
1262,Mike,Cave,5750
1263,Xico,White,4250
1264,Xico,Cave,5750
1265,John,Red,3750
1266,John,White,3750
1267,Henry,White,3000
1268,Mike,Cave,6750
1269,Xico,Cave,4500
1270,Mike,Red,4500
1271,Mike,Red,3000
1272,Xico,Red,5750
1273,Henry,Goodman,6750
1274,Roger,Feynman,3000
1275,Mike,Red,3000
1276,Xico,Cave,5750
1277,John,Goodman,3000
1278,John,Goodman,4500
1279,Xico,Red,3000
1280,Xico,Goodman,4250
1281,Henry,Goodman,3000
1282,Henry,Cave,3750
1283,John,White,3750
1284,Xico,White,5750
1285,John,Red,3000
1286,Mike,Cave,4250
1287,Henry,White,4500
1288,Mike,Goodman,4250
1289,Mike,Goodman,4250
1290,Henry,White,4500
1291,Roger,Red,3750
1292,John,White,5750
1293,Mike,Cave,3750
1294,Roger,Cave,4500
1295,Henry,Red,5750
1296,Henry,Feynman,5250
1297,Mike,Red,3000
1298,Xico,Cave,4250
1299,Xico,White,5750
1300,John,Goodman,5750
1301,Henry,Red,4250
1302,Xico,White,4250
1303,Xico,Feynman,6750
1304,John,Feynman,5750
1305,John,Feynman,5750
1306,Xico,Red,5750
1307,Henry,White,5750
1308,Henry,Feynman,4500
1309,Roger,Red,5750
1310,John,Feynman,3750
1311,John,Feynman,4250
1312,John,Cave,5250
1313,Xico,White,4500
1314,Xico,Red,6750
1315,Mike,White,5750
1316,Xico,Red,3000
1317,Henry,Feynman,5750
1318,Henry,Red,5250
1319,Xico,White,4250
1320,John,Feynman,6750
1321,Mike,White,4500
1322,Roger,White,5750
1323,John,Cave,3000
1324,Mike,Red,6750
1325,John,Feynman,3000
1326,Roger,Red,5250
1327,John,Goodman,4250
1328,Mike,Feynman,4250
1329,John,Red,3000
1330,Xico,Red,5750
1331,John,White,5750
1332,John,Feynman,5750
1333,Roger,Feynman,3000
1334,John,Feynman,4500
1335,John,Cave,5250
1336,John,White,3000
1337,Mike,Cave,4500
1338,Henry,Feynman,3000
1339,John,Feynman,4500
1340,John,Feynman,4250
1341,Roger,Red,5750
1342,Xico,Cave,4250
1343,Xico,Goodman,5750
1344,Xico,Goodman,5750
1345,Roger,Feynman,5750
1346,Roger,Cave,5750
1347,Henry,White,4500
1348,John,Red,4500
1349,Xico,Red,3750
1350,Xico,Cave,3000
1351,Henry,Red,3000
1352,Roger,Cave,4250
1353,Mike,Feynman,3750
1354,John,Cave,4500
1355,Xico,White,5750
1356,Henry,Cave,4500
1357,Xico,White,3000
1358,John,Red,4250
1359,Mike,Cave,3000
1360,John,Cave,5750
1361,Roger,White,5750
1362,Xico,Goodman,3000
1363,Roger,Red,3000
1364,Roger,White,5750
1365,Roger,Feynman,5250
1366,Henry,Cave,4250
1367,Xico,White,3000
1368,John,Goodman,5250
1369,Xico,Red,5250
1370,Xico,Goodman,3000
1371,Henry,Cave,4500
1372,Henry,White,3750
1373,Xico,Cave,5750
1374,Henry,Cave,3000
1375,Xico,Cave,3000
1376,Mike,Goodman,3750
1377,Henry,Goodman,4250
1378,Xico,White,4500
1379,Xico,Feynman,4500
1380,Roger,Goodman,3000
1381,Mike,White,3000
1382,Henry,White,5750
1383,John,Cave,4250
1384,Xico,Feynman,5750
1385,John,Feynman,3000
1386,Mike,Red,3000
1387,John,White,5250
1388,Roger,Red,3750
1389,Roger,Cave,4250
1390,John,Goodman,5250
1391,Xico,Red,4250
1392,Henry,White,4500
1393,Mike,White,4500
1394,John,Cave,5750
1395,Xico,White,5750
1396,Roger,Cave,6750
1397,Henry,Feynman,3000
1398,Mike,White,4500
1399,John,Red,5750
1400,Roger,Feynman,6750
1401,Mike,Cave,4250
1402,Henry,Red,4500
1403,Roger,Cave,3000
1404,John,Feynman,5250
1405,Xico,Red,5250
1406,Henry,Goodman,5750
1407,Roger,Feynman,5750
1408,Mike,Red,3000
1409,Henry,Red,4500
1410,John,Feynman,6750
1411,Mike,Cave,5250
1412,John,Cave,6750
1413,John,Red,3000
1414,Mike,White,4500
1415,Xico,Feynman,4250
1416,Henry,Goodman,3000
1417,Xico,Cave,5750
1418,Xico,Red,3750
1419,John,Red,5750
1420,John,White,5750
1421,John,Cave,4500
1422,Mike,Goodman,3000
1423,Mike,Cave,3750
1424,Mike,White,4500
1425,Xico,White,4500
1426,Xico,Feynman,5750
1427,Xico,Cave,6750
1428,John,Goodman,6750
1429,Roger,White,5250
1430,Henry,Red,4500
1431,Xico,Cave,6750
1432,Mike,Red,3000
1433,John,Cave,5250
1434,Henry,White,3000
1435,John,Red,6750
1436,Henry,Goodman,4250
1437,Henry,Feynman,4500
1438,Mike,Cave,6750
1439,Xico,Red,4500
1440,Roger,Goodman,3750
1441,Roger,White,4250
1442,Mike,Goodman,4500
1443,Roger,Cave,3000
1444,John,Cave,3000
1445,Henry,Cave,4500
1446,Mike,Feynman,6750
1447,Mike,Cave,5250
1448,Xico,Red,4500
1449,Henry,White,4250
1450,Mike,Feynman,3000
1451,Henry,Red,5750
1452,John,White,5250
1453,Xico,Goodman,4500
1454,Xico,White,5250
1455,John,Red,3000
1456,Henry,White,6750
1457,Mike,White,5250
1458,Henry,Feynman,5750
1459,Roger,Cave,6750
1460,Henry,Red,4500
1461,Henry,Cave,4500
1462,Roger,Red,4500
1463,Roger,Feynman,3000
1464,Xico,Feynman,6750
1465,John,Feynman,6750
1466,Henry,Goodman,3000
1467,Roger,White,4500
1468,Henry,Goodman,4250
1469,Mike,Feynman,5250
1470,Mike,Feynman,5250
1471,John,Goodman,4500
1472,Roger,White,4500
1473,Xico,Goodman,4500
1474,Xico,White,4500
1475,Xico,Cave,3000
1476,Mike,Cave,6750
1477,Roger,Goodman,4250
1478,Xico,Goodman,3000
1479,Henry,Cave,5250
1480,Roger,White,3000
1481,Roger,Red,4250
1482,John,Goodman,5250
1483,Xico,Cave,4500
1484,Roger,Red,3000
1485,Henry,Goodman,4250
1486,Mike,Cave,4500
1487,Xico,Red,4500
1488,John,Feynman,6750
1489,Henry,Cave,4250
1490,Henry,White,4250
1491,John,Cave,5250
1492,John,White,4250
1493,Xico,Red,5750
1494,Mike,Goodman,4250
1495,Xico,Red,4500
1496,Henry,Red,3000
1497,Roger,Goodman,6750
1498,Henry,Cave,4500
1499,Xico,Goodman,4500
1500,Roger,Goodman,3750
1501,Roger,Red,3000
1502,Mike,Red,3000
1503,Henry,White,5750
1504,Henry,Goodman,5750
1505,Xico,Feynman,3000
1506,John,Goodman,3000
1507,Roger,Feynman,5250
1508,Mike,Feynman,3000
1509,John,Goodman,3000
1510,John,Red,4250
1511,Mike,Cave,4500
1512,Roger,White,6750
1513,Xico,Red,3000
1514,Xico,Cave,5750
1515,John,Cave,5250
1516,Mike,White,3000
1517,Mike,Red,6750
1518,Mike,Feynman,3000
1519,Mike,Goodman,3000
1520,Mike,Feynman,4500
1521,Henry,Feynman,6750
1522,Roger,Red,4500
1523,Mike,Goodman,3750
1524,Henry,Cave,4500
1525,Roger,White,5250
1526,Roger,Feynman,6750
1527,John,Red,4250
1528,John,Goodman,4250
1529,Roger,Goodman,4500
1530,John,Red,4250
1531,Henry,Feynman,4500
1532,Xico,Red,4250
1533,Roger,Red,4500
1534,Roger,Feynman,4250
1535,Henry,Goodman,4250
1536,Henry,Feynman,5750
1537,Henry,White,6750
1538,John,Red,5750
1539,Mike,Cave,3750
1540,Roger,Feynman,6750
1541,Mike,Cave,4500
1542,Henry,Cave,3750
1543,Roger,Cave,4500
1544,John,Cave,4500
1545,John,Feynman,4500
1546,Roger,Red,4250
1547,Mike,Feynman,5250
1548,Henry,Feynman,4500
1549,Xico,Feynman,5750
1550,John,Goodman,5750
1551,Henry,Red,4500
1552,Xico,White,4500
1553,Mike,Goodman,3000
1554,Xico,Goodman,5750
1555,Xico,Cave,5250
1556,Xico,Red,3750
1557,John,White,5750
1558,Roger,Goodman,4500
1559,John,Feynman,5250
1560,Roger,Feynman,4500
1561,Henry,Goodman,4250
1562,Mike,Red,6750
1563,Roger,Red,4500
1564,John,Goodman,3000
1565,Henry,Feynman,5750
1566,John,Goodman,4500
1567,Henry,Goodman,3000
1568,Roger,Goodman,5750
1569,Mike,Feynman,3750
1570,Henry,Goodman,5750
1571,Xico,Goodman,4250
1572,Mike,White,5750
1573,Mike,White,6750
1574,Xico,Goodman,4500
1575,Henry,Goodman,3000
1576,Roger,Goodman,4250
1577,John,Feynman,5750
1578,Roger,Red,3750
1579,Xico,White,3750
1580,Mike,Cave,5750
1581,Xico,Cave,3750
1582,Henry,Cave,3000
1583,Henry,Cave,5750
1584,Xico,Goodman,3000
1585,Henry,Feynman,5250
1586,John,Goodman,4500
1587,Henry,Cave,4500
1588,Xico,Red,4500
1589,Xico,Goodman,5750
1590,Mike,Feynman,5250
1591,John,Goodman,4500
1592,Henry,Cave,5750
1593,Xico,Cave,4500
1594,Roger,Goodman,5250
1595,Henry,Red,4500
1596,Henry,White,4500
1597,Xico,Red,4250
1598,Xico,Feynman,5250
1599,Henry,White,5750
1600,Xico,White,4500
1601,John,Feynman,3000
1602,Xico,Goodman,4250
1603,Mike,Goodman,6750
1604,Roger,Feynman,4500
1605,John,White,3000
1606,Henry,Cave,5750
1607,Henry,Cave,3750
1608,Xico,Goodman,4250
1609,John,Cave,3000
1610,Xico,Red,3000
1611,Roger,White,4250
1612,John,Goodman,4500
1613,Roger,White,4500
1614,Xico,Cave,4500
1615,Roger,Goodman,5750
1616,Roger,Goodman,4500
1617,Mike,Red,3000
1618,Xico,Feynman,3000
1619,Mike,Goodman,5750
1620,Henry,White,3000
1621,Roger,Feynman,4500
1622,Mike,White,5750
1623,Xico,Feynman,3000
1624,Xico,Cave,4250
1625,Xico,Red,3750
1626,Roger,Goodman,5250
1627,John,Cave,3000
1628,Henry,Goodman,4500
1629,Roger,Goodman,4500
1630,Xico,White,3000
1631,Xico,White,3750
1632,Xico,Red,5250
1633,Mike,Cave,3000
1634,Roger,Cave,4500
1635,Xico,Cave,4250
1636,John,Feynman,5250
1637,Henry,White,4500
1638,Henry,Cave,6750
1639,Xico,Goodman,5750
1640,John,Feynman,6750
1641,Mike,Cave,3000
1642,John,Goodman,4500
1643,Henry,Feynman,5750
1644,Roger,Cave,6750
1645,Xico,Cave,4500
1646,Henry,White,4500
1647,Xico,Goodman,3000
1648,John,Feynman,6750
1649,Henry,White,3000
1650,Mike,Feynman,6750
1651,Roger,Goodman,5750
1652,Roger,White,4250
1653,John,Goodman,5750
1654,Roger,Feynman,5750
1655,John,Red,3000
1656,John,Cave,3000
1657,Henry,Cave,3750
1658,Mike,Red,5250
1659,Xico,Feynman,4500
1660,Xico,Goodman,3750
1661,Roger,White,5750
1662,Roger,Red,5750
1663,Henry,Feynman,4500
1664,Roger,Feynman,3750
1665,Mike,Cave,6750
1666,Henry,Cave,5750
1667,Henry,White,4250
1668,Henry,Goodman,5250
1669,Xico,White,6750
1670,John,Goodman,3750
1671,Xico,Red,4500
1672,Mike,Feynman,3750
1673,John,Feynman,4500
1674,Henry,Goodman,5750
1675,Henry,Cave,5750
1676,Henry,Red,5750
1677,Mike,Red,5250
1678,Mike,Feynman,4500
1679,Mike,Feynman,4500
1680,Xico,Cave,3750
1681,Mike,Goodman,5250
1682,Xico,Cave,3000
1683,Mike,White,5250
1684,Roger,Cave,6750
1685,Henry,Cave,4500
1686,Henry,Feynman,4500
1687,Mike,Goodman,3000
1688,Henry,Goodman,4500
1689,Xico,Red,5750
1690,John,Feynman,5250
1691,John,Goodman,4500
1692,Mike,Feynman,4250
1693,Xico,Goodman,4500
1694,Mike,Goodman,4250
1695,Roger,Feynman,3750
1696,Mike,Goodman,5750
1697,Roger,White,3750
1698,John,Red,3750
1699,Mike,Cave,6750
1700,Henry,Goodman,5250
1701,Mike,Feynman,5250
1702,Xico,Feynman,5750
1703,John,Cave,5750
1704,Roger,Goodman,4500
1705,Roger,Cave,5250
1706,Henry,Red,4500
1707,John,Cave,4500
1708,Xico,Red,6750
1709,Xico,Goodman,5250
1710,Roger,Cave,4500
1711,Roger,Goodman,3000
1712,Xico,White,5250
1713,Roger,Red,6750
1714,Mike,Cave,3750
1715,Roger,Feynman,4500
1716,Henry,Red,5250
1717,Xico,Cave,3000
1718,Roger,Feynman,5750
1719,Xico,White,4500
1720,Xico,Goodman,5750
1721,Henry,White,3750
1722,Henry,White,4500
1723,Roger,Red,5750
1724,John,White,5250
1725,Henry,White,3000
1726,John,Feynman,6750
1727,Roger,Feynman,5250
1728,Roger,Cave,5750
1729,Xico,Red,4250
1730,Mike,Goodman,5750
1731,Mike,Red,3750
1732,Mike,Red,6750
1733,Mike,Cave,5250
1734,Xico,Feynman,3000
1735,Henry,Red,5750
1736,Roger,Cave,4250
1737,Mike,Cave,5250
1738,Mike,Red,5750
1739,Mike,Feynman,3750
1740,John,White,5750
1741,Xico,White,5750
1742,Mike,Cave,5250
1743,Roger,Feynman,4500
1744,Xico,Cave,4500
1745,Mike,Cave,5750
1746,John,Cave,3000
1747,Xico,Goodman,5750
1748,Henry,Red,3000
1749,Mike,Cave,5250
1750,Henry,Goodman,5750
1751,Henry,Red,4500
1752,Henry,Cave,4500
1753,Roger,Red,4500
1754,Roger,Feynman,4500
1755,John,White,4500
1756,Roger,Cave,4500
1757,Mike,Cave,4500
1758,John,Goodman,4500
1759,Xico,White,5750
1760,Xico,Feynman,6750
1761,Xico,Red,3000
1762,Mike,Goodman,4500
1763,Xico,Red,4500
1764,Henry,Cave,3750
1765,John,Red,5250
1766,Mike,Feynman,4500
1767,Xico,Goodman,4500
1768,Roger,Goodman,3750
1769,Henry,White,6750
1770,Xico,Feynman,6750
1771,Henry,Feynman,5250
1772,Xico,Goodman,3750
1773,John,Cave,5750
1774,Henry,Feynman,5750
1775,John,Goodman,3750
1776,Henry,White,5750
1777,John,White,5250
1778,John,Cave,3750
1779,Roger,Feynman,4250
1780,Mike,White,5250
1781,John,Red,5750
1782,John,Goodman,3750
1783,Mike,Feynman,4500
1784,Roger,Red,5750
1785,Henry,Goodman,4500
1786,Henry,Feynman,4500
1787,Roger,White,5250
1788,Roger,White,4500
1789,John,Feynman,4500
1790,Xico,Goodman,5750
1791,Xico,Red,5750
1792,Henry,Feynman,5750
1793,Mike,Red,4500
1794,Roger,Goodman,3750
1795,Roger,Cave,6750
1796,John,Feynman,6750
1797,Mike,Feynman,5750
1798,Roger,Goodman,4500
1799,Roger,White,5750
1800,Roger,White,5750
1801,Henry,Goodman,3750
1802,Xico,Feynman,5750
1803,Mike,Cave,3000
1804,John,Red,4500
1805,Henry,Feynman,3750
1806,John,Goodman,5750
1807,Roger,Red,3750
1808,Mike,Goodman,6750
1809,Mike,Cave,4250
1810,Xico,Goodman,4500
1811,Mike,Feynman,5250
1812,John,Cave,4250
1813,Xico,Cave,3000
1814,Henry,Feynman,3000
1815,John,White,5750
1816,John,Red,4500
1817,Xico,Red,3000
1818,Roger,Red,5750
1819,Mike,Feynman,3000
1820,Xico,Goodman,5250
1821,Roger,Feynman,3000
1822,Roger,Goodman,4250
1823,Roger,Red,3000
1824,Mike,White,4500
1825,Mike,Red,5750
1826,Mike,Feynman,3750
1827,Roger,Red,4500
1828,Mike,Feynman,4500
1829,Mike,Feynman,5250
1830,Henry,Red,3000
1831,John,Feynman,3750
1832,Henry,Cave,4500
1833,Xico,Feynman,5750
1834,Roger,White,3000
1835,John,Goodman,4250
1836,Roger,Cave,6750
1837,Roger,Cave,4250
1838,John,Feynman,3750
1839,Roger,Cave,6750
1840,Mike,Red,6750
1841,Xico,Cave,6750
1842,John,Feynman,3000
1843,Henry,Red,4250
1844,John,Goodman,3000
1845,Henry,Goodman,5250
1846,John,Goodman,3000
1847,Xico,Red,3000
1848,Xico,Goodman,5250
1849,Henry,White,5750
1850,Mike,Cave,4500
1851,Mike,Cave,3750
1852,John,Cave,4500
1853,Mike,White,5750
1854,Xico,Feynman,3750
1855,Xico,Feynman,6750
1856,Henry,Red,4500
1857,John,White,5750
1858,Roger,Goodman,4500
1859,Mike,Red,6750
1860,John,White,3750
1861,Henry,Cave,3000
1862,John,Goodman,3000
1863,John,Red,3000
1864,Mike,Goodman,4500
1865,John,White,3750
1866,Xico,Cave,5250
1867,Henry,Cave,6750
1868,Roger,Goodman,6750
1869,Roger,Red,3000
1870,Henry,Red,3000
1871,Henry,Goodman,3000
1872,Mike,Cave,3000
1873,Xico,Red,3000
1874,John,Goodman,4500
1875,Xico,White,4500
1876,John,Feynman,3000
1877,Xico,Goodman,5750
1878,Henry,Feynman,3000
1879,Roger,Goodman,4500
1880,Mike,Red,4250
1881,Xico,Cave,5750
1882,Roger,Red,4250
1883,Henry,Red,5250
1884,John,Cave,3000
1885,Roger,Cave,4500
1886,John,Cave,3000
1887,Henry,Feynman,5750
1888,Roger,Red,4250
1889,Henry,Feynman,5250
1890,Xico,Feynman,3750
1891,Roger,White,6750
1892,Xico,Red,5750
1893,Henry,Feynman,4250
1894,Xico,White,5750
1895,Xico,Goodman,4500
1896,John,Feynman,5250
1897,Mike,Feynman,3000
1898,Henry,White,4500
1899,John,Goodman,3750
1900,Xico,Goodman,4250
1901,Henry,Feynman,3750
1902,Henry,Goodman,5750
1903,Roger,Cave,4250
1904,Xico,Goodman,5750
1905,Xico,Goodman,3000
1906,Mike,White,4500
1907,Henry,Red,5750
1908,John,Goodman,3750
1909,Roger,Goodman,3000
1910,Henry,White,5750
1911,Henry,Goodman,4250
1912,Mike,Red,3750
1913,John,Red,4250
1914,Xico,White,5750
1915,Roger,Red,3000
1916,Henry,Red,5750
1917,Xico,Red,5750
1918,John,Cave,3750
1919,Henry,White,4500
1920,Mike,Red,6750
1921,Roger,Goodman,4500
1922,Roger,White,4500
1923,Xico,Feynman,5750
1924,Henry,Feynman,5750
1925,John,Cave,3000
1926,Mike,Cave,4500
1927,Mike,Goodman,5750
1928,Xico,Goodman,5750
1929,Mike,Cave,4250
1930,Roger,Cave,3750
1931,Xico,Cave,4250
1932,Henry,Feynman,4500
1933,John,White,5750
1934,Henry,Cave,5750
1935,Henry,Goodman,4250
1936,Roger,Feynman,5250
1937,Henry,White,4500
1938,Xico,White,5750
1939,Henry,Red,4500
1940,Henry,Red,5250
1941,Henry,Goodman,4500
1942,Henry,Feynman,3000
1943,Mike,Feynman,3750
1944,John,Goodman,3000
1945,Henry,Cave,4250
1946,Xico,White,6750
1947,Xico,White,4500
1948,Roger,Goodman,3000
1949,Henry,White,4500
1950,John,Feynman,5750
1951,Roger,Red,5250
1952,Xico,White,3000
1953,John,Cave,4250
1954,Xico,Goodman,3750
1955,Xico,Feynman,4500
1956,Roger,Goodman,5750
1957,Xico,White,3000
1958,John,White,6750
1959,Roger,White,4500
1960,Xico,Feynman,3000
1961,Henry,Cave,3750
1962,Mike,Red,6750
1963,John,Cave,4500
1964,John,Feynman,5750
1965,Xico,Cave,4500
1966,Roger,Goodman,5750
1967,John,Goodman,3000
1968,Roger,Feynman,4250
1969,John,Feynman,4500
1970,Mike,Goodman,3000
1971,Henry,Red,5750
1972,John,Red,5750
1973,John,White,4500
1974,Xico,Red,4500
1975,Roger,Cave,3000
1976,Roger,Red,4250
1977,John,White,5250
1978,Henry,Feynman,6750
1979,Mike,Feynman,3000
1980,Mike,Red,5750
1981,Henry,Cave,3000
1982,Henry,Red,3000
1983,Mike,Goodman,4500
1984,Roger,Goodman,3750
1985,Roger,Red,5750
1986,Henry,Feynman,5750
1987,Roger,White,6750
1988,John,Goodman,4250
1989,Mike,Feynman,5750
1990,Roger,Red,4500
1991,Roger,White,3000
1992,Xico,Feynman,6750
1993,Xico,Red,4500
1994,Henry,Cave,3000
1995,John,White,3000
1996,John,White,3000
1997,Roger,Feynman,5250
1998,Roger,Feynman,4250
1999,John,Goodman,4500
2000,Xico,Red,3000
2001,Xico,White,5750
2002,Xico,White,3000
2003,Henry,Feynman,5250
2004,Henry,Cave,3000
2005,John,Cave,4250
2006,Henry,Cave,6750
2007,Henry,White,4250
2008,John,White,3750
2009,Mike,Goodman,5250
2010,John,Goodman,4500
2011,Roger,White,4250
2012,Roger,White,4500
2013,Roger,Cave,5250
2014,Mike,Red,4500
2015,John,White,5750
2016,Xico,Red,4250
2017,Roger,White,3000
2018,Roger,Feynman,6750
2019,Henry,White,3000
2020,Roger,Feynman,3000
2021,Henry,White,4500
2022,Henry,Feynman,4500
2023,Mike,Goodman,4500
2024,Roger,Red,4250
2025,Xico,Feynman,5250
2026,Mike,Red,5750
2027,John,White,4500
2028,Roger,Cave,3000
2029,Xico,Goodman,5750
2030,Mike,Red,4500
2031,Henry,Feynman,4250
2032,Henry,White,5750
2033,Xico,Red,3000
2034,Henry,Feynman,3000
2035,Mike,Goodman,6750
2036,Roger,Goodman,5250
2037,Xico,Red,3750
2038,Xico,White,4500
2039,John,Red,4500
2040,John,Red,5750
2041,Xico,Red,3000
2042,Xico,Red,5750
2043,Mike,Feynman,5750
2044,Xico,Feynman,3000
2045,Roger,Goodman,4500
2046,Henry,Feynman,3000
2047,Henry,Goodman,5750
2048,Mike,Goodman,3000
2049,Henry,White,3750
2050,Henry,White,3750
2051,Henry,Red,5750
2052,John,Feynman,4500
2053,John,Feynman,5250
2054,Roger,White,3750
2055,Roger,Cave,4500
2056,Henry,Cave,5250
2057,Xico,Goodman,6750
2058,Xico,Goodman,4500
2059,Roger,White,5750
2060,Roger,Cave,4250
2061,Henry,Red,6750
2062,Henry,Red,3750
2063,Henry,Cave,4250
2064,Henry,Feynman,3000
2065,Henry,Red,6750
2066,John,Feynman,3000
2067,Xico,Goodman,5750
2068,Roger,White,4500
2069,Mike,Feynman,3750
2070,Henry,White,5750
2071,Roger,White,4250
2072,Roger,Feynman,3750
2073,Mike,Feynman,4250
2074,John,Goodman,3750
2075,Xico,Goodman,4500
2076,Henry,Cave,3750
2077,Roger,Cave,4500
2078,Xico,Goodman,3000
2079,John,Goodman,5750
2080,Xico,Cave,6750
2081,Xico,White,5750
2082,Henry,Feynman,4500
2083,Xico,Cave,5750
2084,Mike,Cave,4500
2085,Mike,Cave,5750
2086,Mike,Cave,4500
2087,Mike,Goodman,6750
2088,Roger,Goodman,6750
2089,Henry,Feynman,3000
2090,Roger,White,4250
2091,Roger,Red,4500
2092,Henry,White,5750
2093,Mike,White,5750
2094,Xico,White,5250
2095,Henry,Cave,3000
2096,Mike,Feynman,3750
2097,Xico,Red,3000
2098,Henry,Goodman,3000
2099,Xico,Feynman,3000
2100,Mike,Feynman,3000
2101,Xico,Feynman,3000
2102,Henry,Feynman,6750
2103,Mike,Red,5750
2104,Henry,Goodman,3000
2105,Mike,White,4250
2106,Xico,Feynman,6750
2107,Henry,Feynman,5750
2108,Henry,Feynman,3000
2109,Xico,White,5250
2110,Roger,Goodman,4250
2111,Henry,White,4500
2112,John,Feynman,5250
2113,Xico,Red,5750
2114,Mike,Feynman,4250
2115,Mike,White,5750
2116,John,Feynman,4500
2117,Henry,Feynman,5750
2118,Xico,White,5750
2119,John,Feynman,3000
2120,Henry,White,3000
2121,Henry,Red,4500
2122,John,Goodman,6750
2123,John,Red,6750
2124,Henry,Feynman,4250
2125,Mike,Cave,6750
2126,Mike,Cave,5250
2127,Xico,Feynman,3750
2128,Xico,Feynman,3750
2129,Xico,Goodman,3000
2130,Mike,Cave,4250
2131,Henry,White,4250
2132,John,Red,3000
